t_seconds,latency_ms
3.964375,290.5657
4.181175,74.7818
4.042776,216.5134
4.234446,28.5171
3.414972,848.9341
4.161287,109.3697
4.244890,27.2230
4.151970,121.0885
3.915302,363.6226
4.212594,67.3490
4.186056,95.3212
4.196858,88.1322
4.213985,74.2856
4.217972,71.7713
4.173336,123.2785
3.843529,456.5698
3.965340,339.0772
4.250331,55.3630
4.221358,89.7988
4.288271,23.9060
4.131566,181.9249
4.281378,36.9756
4.278925,41.3400
4.151040,172.3886
4.263907,60.9062
4.304418,21.3046
4.198368,131.9197
4.305694,25.7522
4.233511,106.8152
4.318354,22.8928
4.255957,86.8770
4.028564,316.6817
4.251708,98.8376
4.272113,79.3507
4.284991,68.4252
4.330288,25.3947
4.187418,169.8519
4.341247,23.2146
4.220410,146.0102
3.959700,411.8479
4.142541,231.7395
4.157342,217.9206
4.296615,80.0362
4.254942,122.6840
4.124340,255.5617
4.273059,114.2086
4.311157,77.1475
4.192975,196.3708
4.324813,69.4892
4.353416,45.0471
4.371549,27.8859
4.374281,27.0629
4.325723,76.6872
4.060526,349.1233
4.345246,70.2909
4.376652,41.6234
4.394303,27.1507
4.248391,174.4088
4.229228,194.7347
4.300099,125.8269
4.398464,31.7252
4.342835,92.1196
4.127695,309.0437
4.243268,196.8636
4.355684,88.8050
4.312177,133.2580
4.190405,257.2314
4.422800,26.2184
4.377626,77.7173
4.389346,67.4833
4.388305,71.5557
4.421454,41.0919
4.399435,65.9206
4.440132,26.1996
4.444489,25.2266
4.175101,300.6663
4.259290,219.1414
4.320266,162.1060
4.350546,133.6579
4.323429,163.9350
4.129241,359.5012
4.425927,63.9772
4.447637,51.0680
4.459861,39.7972
4.475768,24.8506
4.445436,59.4563
4.409650,98.8992
4.466332,44.1562
4.379902,133.1011
4.145341,369.4274
4.331447,187.0137
4.469716,56.3667
4.219454,307.5742
4.357271,174.2854
4.415538,120.4900
4.513003,24.0347
4.366421,172.1925
4.207390,335.2934
4.436739,110.3407
4.434955,119.1561
4.498705,58.9085
4.270658,290.0678
4.401344,160.9843
4.402411,161.2164
3.873313,691.6694
4.387268,180.7430
4.462547,106.7678
4.536028,40.5302
4.554111,31.0544
4.489904,96.4226
4.562329,26.1999
4.375263,218.4360
4.508550,86.1221
4.527029,69.6081
4.289744,308.0119
4.510488,89.2619
4.542683,64.9084
4.585166,23.8635
4.484204,126.6457
4.465356,148.2636
4.423963,193.1240
4.456830,164.2981
4.594672,28.4370
3.996427,631.0518
4.239453,392.7448
4.531557,101.5695
4.609030,25.0248
4.478431,158.9080
4.610851,27.5724
4.449019,196.7938
4.568012,78.7396
4.538614,109.0655
4.482372,169.9145
4.560726,95.6873
4.607592,49.8226
4.564983,94.9041
4.599751,63.9302
4.638424,26.2222
4.504893,162.9234
4.262964,405.8187
4.563628,112.2902
4.313491,365.2583
4.634055,49.9851
4.364462,323.0593
4.430190,259.5989
4.166923,524.3208
4.667817,24.5034
4.557614,144.0708
4.593699,109.4152
4.632198,77.9661
4.499659,212.0185
4.684041,30.3932
4.569315,146.5601
4.537039,181.1201
4.455344,263.8724
4.351465,371.8872
4.633127,94.9046
4.668783,60.6514
4.657415,73.4718
4.487364,249.2132
4.646752,91.1436
4.678750,61.1313
4.689789,52.5111
4.627480,118.0143
4.621128,126.5203
4.576559,175.2390
4.728032,25.1526
4.656414,100.3805
4.652287,106.3944
4.719217,43.7438
4.663681,101.5893
4.617087,151.9140
4.723352,50.9155
4.710165,66.7904
4.623110,161.2543
4.178170,607.7936
4.762961,23.9749
4.730888,57.7344
4.737896,56.8456
4.675918,120.9589
4.747649,51.5291
4.774268,27.7124
4.514769,290.3614
4.645813,164.7669
4.586327,231.5147
4.701686,117.7548
4.647680,172.7017
4.526083,295.7025
4.714435,111.1500
4.739882,86.7835
4.742301,88.0784
4.596637,234.7044
4.637340,197.0003
4.659888,179.4833
4.817843,24.5668
4.664646,179.2159
4.826666,23.4341
4.692320,158.7315
4.687522,167.9030
4.279944,579.8449
4.418275,442.4390
4.500619,364.4804
4.758682,107.7003
4.745494,123.3013
4.613620,257.0325
4.810581,62.2969
4.851052,25.9977
4.718159,159.9934
4.488742,393.9418
4.715876,170.2845
4.753185,135.1544
4.865100,24.2037
4.801981,89.0319
4.825585,67.2558
4.751798,144.9331
4.872878,25.8203
4.842410,59.2568
4.866383,39.5815
4.756795,155.9010
4.891014,22.6613
4.834342,83.6981
4.868796,56.2848
4.850101,77.1923
4.799179,130.2405
4.794742,135.6760
4.831342,100.9808
4.830380,105.1686
4.796878,141.0069
4.918041,23.1700
4.788623,156.8478
4.896732,51.9890
4.888339,67.4420
4.729435,227.9164
4.769002,189.3238
4.691244,270.8263
4.878153,86.4379
4.821786,144.4430
4.927293,42.2646
4.892841,81.5477
4.889304,87.8309
4.805131,178.9672
4.962071,22.9296
4.929420,58.3598
4.703115,286.6773
4.877051,114.1569
4.786937,208.5122
4.925081,74.0963
4.843863,156.4981
4.859789,141.5695
4.930419,74.4223
4.711678,296.3487
4.597757,411.8498
4.785964,227.1565
4.547081,473.2836
4.999178,24.9870
4.958326,75.8261
4.901667,133.5354
4.855425,182.0046
4.995449,45.1727
4.987780,53.1206
5.024166,17.7373
4.945471,97.3661
4.839372,204.4957
4.913675,131.4902
4.985001,61.8338
4.886161,161.6060
4.882685,165.3990
5.020365,29.3631
4.776956,273.7002
5.043868,3715.2789
4.820382,4021.5137
4.898699,3944.5629
4.964592,3879.3321
5.008027,3836.5275
5.034153,3811.6868
5.041904,3804.2462
5.000361,3846.0945
4.991208,3855.5693
8.759148,219.3370
8.841897,137.7235
8.843263,136.6613
4.870653,4110.9504
4.977136,4004.7799
5.035203,3948.1842
5.001359,3982.3107
5.004842,3979.5772
5.049728,3935.8139
4.941212,4044.7696
4.518461,4468.9468
4.935549,4052.3688
4.819441,4170.4819
4.736578,4253.6844
5.013121,3977.4690
4.957352,4033.5751
4.588529,4404.1433
4.955782,4037.8625
4.969558,4025.0715
4.966230,4029.3300
4.765271,4231.3525
4.912696,4088.1815
5.050656,3951.5154
5.048084,3955.4354
5.040622,3964.2650
4.905965,4100.2989
4.784365,4223.3628
5.045166,3964.1013
4.948722,4062.0606
4.860715,4151.6895
4.989793,4031.5375
5.047767,3975.3934
4.974390,4050.5482
5.046835,3979.9925
5.009607,4019.0807
5.042837,3987.8058
5.040901,3991.7824
4.340326,4694.4007
5.037431,3999.3678
4.932323,4106.6573
4.937885,4103.3880
4.984099,4059.4289
8.844555,659.8124
8.843924,661.7770
8.846456,659.5355
8.845840,660.4426
8.846778,660.8610
8.846151,661.7868
8.978486,529.7479
8.979621,528.9228
8.979924,528.9417
8.981604,529.4993
8.981916,529.6550
8.983388,528.5954
8.983670,528.7209
8.985543,622.1685
8.989924,619.1632
9.000879,608.5138
8.990928,618.7365
9.004889,606.1795
8.995561,615.8212
9.012406,599.2831
8.985982,626.0335
8.992674,619.6979
9.028689,585.8890
8.996625,618.8137
9.026830,589.5359
9.043530,573.8203
9.007729,610.6085
9.006265,613.1333
9.034729,585.7617
9.023163,602.1449
9.009269,617.1940
8.993646,634.0263
9.002173,626.7152
9.030645,599.5511
9.010784,620.7332
9.032686,600.2125
9.021332,619.3246
9.003521,638.6622
8.990263,653.5039
8.984419,660.9273
8.994631,652.3449
9.036800,611.8294
9.038983,611.3416
9.024940,627.1376
8.990590,663.2651
8.987409,668.3222
9.041275,616.3427
8.987918,671.6055
9.504369,157.1236
9.505702,214.6796
9.507639,214.5422
9.508235,215.7412
9.508867,216.9620
9.507938,219.8053
9.511572,226.3077
9.511104,228.7077
9.505992,235.8007
9.511984,231.7970
9.508544,237.2865
9.506283,241.6235
9.512392,237.6497
9.607713,144.4920
9.609087,212.6974
9.611069,212.6780
9.625309,200.4190
9.661493,166.2719
9.612372,217.4439
9.630198,201.7035
9.617351,223.6712
9.612016,231.1987
9.645348,200.0931
9.632899,290.3388
9.615439,309.8114
9.720383,206.9044
9.725830,203.5054
9.653857,277.5740
9.652079,281.4685
9.650326,285.4390
9.620491,317.4725
9.648631,370.2074
9.627674,393.1423
9.614579,408.2174
9.827767,197.0059
9.743783,283.0104
9.747909,280.9591
9.722183,315.4305
9.739814,299.9974
9.643768,471.6013
9.825729,291.5966
9.619400,499.8387
9.927289,193.9137
9.929337,193.9186
9.631518,493.8468
9.737881,389.5779
9.845443,284.1686
9.752206,379.5938
9.741794,468.5369
9.937965,274.2619
9.750043,464.0892
10.018840,197.2015
10.024775,193.2267
9.745832,479.2822
9.727745,499.3797
9.609393,619.7882
9.935766,295.5026
9.823749,483.5378
9.646977,662.1077
10.026795,284.0885
10.115372,197.3487
10.121204,193.3970
10.123256,193.2956
9.642184,676.3295
9.611690,708.8144
9.640658,681.8994
10.125367,204.5005
9.628890,774.6106
9.659525,745.7021
10.129613,277.3483
10.210333,198.4499
10.216043,194.5539
10.218003,194.4559
9.609665,804.7348
10.039813,376.5174
10.020818,397.4929
10.231270,193.4656
9.611382,815.4422
10.117328,379.6366
10.212229,286.4957
10.227126,273.3163
10.307288,194.9041
10.314602,189.4235
10.316554,195.8830
9.626464,887.9176
10.022798,493.5316
9.618339,899.9897
9.925252,595.1541
9.723977,798.5152
10.037615,487.0333
10.318515,280.5044
10.309086,291.6815
10.403502,199.0019
10.410598,193.7355
10.412460,193.7041
9.831903,776.1210
10.028869,581.1015
10.214134,397.7867
10.424737,189.1887
10.329869,286.1078
9.843216,846.9344
10.127461,564.4058
10.119240,574.3446
10.496967,205.6105
10.502194,202.1241
10.504027,202.1092
10.512438,195.5366
9.657619,1052.2353
10.426826,284.9461
10.522494,191.2329
10.514383,206.9440
10.416332,306.9970
9.829817,964.6780
10.131801,664.3762
10.599022,198.8966
10.602506,197.1552
10.604335,197.1050
10.606166,197.1078
10.524650,280.4884
9.931432,875.5889
10.615978,193.0025
10.322558,488.4283
10.229183,583.8184
9.841024,974.0494
10.611922,274.9703
9.933568,955.0474
10.690152,200.2138
10.704320,194.5873
10.706139,194.6444
10.707976,194.6815
10.498726,405.8673
9.616367,1290.1960
10.406963,501.6191
10.709855,200.7558
10.516331,397.6940
10.600769,384.7626
10.310885,676.3538
10.702579,286.3771
10.794497,196.1868
10.801442,191.0207
10.803275,191.0499
10.609972,386.2212
10.408784,589.3126
10.713728,286.3232
10.518330,483.7211
10.721328,282.7630
10.810987,277.9337
10.711773,378.7450
10.723330,368.7449
10.890367,203.2919
10.898909,196.4237
10.900784,196.2200
10.902659,196.1050
10.414401,691.6899
10.693587,414.2929
10.914026,195.6837
10.904594,206.9621
10.520408,593.0414
10.886894,296.6791
10.797919,387.1164
9.923240,1267.9882
10.985534,207.1894
10.990685,203.5418
10.992464,203.3016
10.994326,203.0398
10.225116,973.8871
10.910612,290.0759
10.807022,395.3592
10.500443,708.7158
10.418312,792.6139
10.405228,807.5087
10.906564,308.0517
10.691868,524.6332
10.805139,476.0705
10.815074,473.5943
11.088923,201.2142
11.095334,196.3555
11.097006,196.2335
11.098765,196.0553
10.320505,975.9784
10.799662,498.4885
11.106093,193.8189
10.987241,320.1730
10.998098,311.1250
10.988957,322.1255
11.109711,203.2926
10.808982,505.9467
11.107881,273.3867
10.996194,386.5390
11.183574,200.6352
11.192725,193.0063
11.194228,197.9105
11.195766,197.9311
11.197368,197.9339
10.613927,782.9905
9.821787,1576.8057
11.002052,398.2398
11.113450,294.0998
11.111558,297.7613
10.608026,803.0527
10.908583,504.3059
11.090520,389.6781
10.796179,685.3839
11.288670,194.3129
11.290139,194.2822
11.291690,194.2206
11.293241,199.7402
11.294822,199.7453
11.093661,402.4860
11.199005,298.7715
10.312722,1186.7451
11.191230,309.9551
11.202383,305.5712
11.004093,505.4910
11.216503,294.7826
11.296485,216.5018
11.214617,363.3879
11.311084,268.2806
11.384211,196.4845
11.385732,196.3688
11.392140,196.8478
11.393699,196.7487
11.395303,196.5988
11.314930,278.4823
11.212738,382.1791
10.888617,707.9044
11.299912,303.6063
11.000053,605.0156
11.307415,299.2513
11.185038,423.2394
11.382734,227.2147
11.407551,204.1023
11.400293,275.4940
10.813002,863.3959
11.480199,201.5183
11.484422,198.5102
11.485912,198.3291
11.492983,192.5641
11.494569,192.3467
11.411080,277.2136
11.398594,291.1555
11.298152,398.3803
11.381270,316.7992
11.501186,198.3965
11.309224,391.9655
11.209161,493.6360
11.512988,191.4610
9.655732,2050.4621
11.482984,290.5416
11.281211,492.7738
11.578006,197.3576
11.580697,195.1243
11.582103,197.9483
11.588989,192.1293
11.590449,191.7478
11.591903,191.4178
11.496148,288.3637
11.509585,276.1364
11.409320,383.3199
11.481564,312.3254
11.608279,186.9315
11.210927,585.5959
11.507956,289.9587
11.511287,288.0399
11.497778,303.0455
11.092076,710.2494
11.603520,200.3785
11.594919,276.1330
11.675788,196.3372
11.681719,190.6922
11.682933,190.7341
11.684243,189.6995
11.685548,188.6917
11.686916,187.6134
11.606668,269.3719
11.313005,563.6776
11.688295,189.1611
11.699584,178.7032
11.593413,285.7544
11.200689,681.7061
11.609950,273.2627
11.689751,194.3006
11.701191,183.7446
11.706195,179.6404
11.499469,390.0421
11.702798,187.7319
11.704451,187.1410
11.696534,196.1749
11.698070,266.5948
11.773526,192.3300
11.775822,190.3537
11.780053,186.7088
11.781120,186.7279
11.782198,185.9509
11.783322,185.1209
11.605070,365.2782
11.596523,374.2636
11.775364,196.1113
11.795211,177.0599
11.785723,187.3821
11.802326,171.6521
11.412891,562.0250
11.792641,186.6617
11.784538,195.7363
11.800824,180.4396
11.676399,305.8284
11.793891,189.4026
11.803899,180.4929
11.773986,211.5235
11.799328,191.5103
11.579366,412.7373
11.396919,596.4323
11.797915,196.7638
11.611655,384.3639
11.796524,200.9188
11.871053,127.8066
11.872126,195.6250
11.872412,196.1930
11.873668,195.7931
11.873943,195.7757
11.874240,196.4525
11.874530,196.4586
11.882396,188.8952
11.877457,194.8802
11.884936,187.7116
11.884052,188.9035
11.891593,186.0159
11.879169,199.2486
11.892710,186.4841
11.889512,190.5211
11.890531,190.3957
11.885837,196.0207
11.878288,204.5427
11.883214,200.6474
11.876684,208.2159
11.876040,211.8349
11.964666,124.3772
11.965857,196.1588
11.966176,197.1981
11.966762,196.8933
11.967848,196.0627
11.968149,196.3432
11.968444,197.4334
11.979304,186.8616
11.971476,194.9635
11.982228,184.4993
11.981265,185.7674
11.990839,180.1591
11.972272,199.5407
11.980276,192.3763
11.970787,202.7430
11.970349,204.0844
11.974916,200.4976
11.984393,192.0176
11.983294,194.1714
11.973980,208.8400
11.973106,210.8909
11.997443,187.7128
11.993353,193.0115
11.996020,191.5661
11.985510,203.3804
11.994680,195.5365
11.998861,192.7437
11.992105,200.9096
12.067752,126.7480
12.068605,129.3518
12.069462,195.0783
12.069719,195.2358
12.070693,195.7208
12.070989,195.8362
12.077610,189.8724
12.072648,198.9562
12.080034,192.5606
12.079195,194.3853
12.084901,189.7430
12.083862,191.8844
12.071292,211.1797
12.080928,202.7111
12.072956,211.8347
12.072337,213.6701
12.089045,198.2058
12.078419,210.1423
12.087876,202.0135
12.082832,208.4678
12.081858,210.8507
12.162017,132.1907
12.163374,199.9930
12.163656,200.7921
12.163911,200.9132
12.164493,201.3261
12.165878,200.2822
12.182821,187.3432
12.166728,204.1515
12.186365,185.3073
12.173531,198.9739
12.193015,180.3671
12.167033,207.2806
12.170999,204.2816
12.172654,203.6255
12.174434,202.9130
12.197958,184.1817
12.188892,194.3601
12.194501,189.8720
12.166166,219.3774
12.191606,195.1541
12.185157,202.8251
12.190218,199.0803
12.176412,214.2030
12.264541,195.7052
12.264955,196.5692
12.266414,195.3999
12.266826,195.2534
12.282473,181.0522
12.187587,276.1997
12.286009,178.0304
12.275748,188.5682
12.292710,171.8900
12.271606,196.1738
12.272596,195.9842
12.289891,179.5188
12.177467,292.8233
12.274645,196.5694
12.288562,183.6118
12.175415,297.7843
12.287252,189.8403
12.273581,204.6174
12.183998,295.3296
12.267483,212.9827
12.291301,190.3769
12.166440,316.4495
12.283640,200.5594
12.294209,262.6540
12.363368,195.1848
12.364449,194.3817
12.364825,194.6109
12.365819,195.2290
12.366160,195.1970
12.382141,179.5113
12.370165,191.7711
12.385545,176.6979
12.374314,188.6351
12.171814,391.9565
12.370881,196.9892
12.371674,197.0623
12.373384,196.2850
12.377348,193.3016
12.386761,184.8824
12.375282,197.4201
12.383253,190.5435
12.372506,206.0677
12.384374,195.3549
12.389299,191.6059
12.376280,205.8359
12.387983,195.3805
12.284792,299.8586
12.390616,195.3658
12.460247,127.1391
12.461525,195.1383
12.461815,195.8832
12.462080,195.8948
12.463526,195.5151
12.477093,182.2263
12.464316,195.2516
12.480467,180.4502
12.470291,190.9429
12.464040,197.5053
12.464600,197.2832
12.467781,194.8508
12.484201,181.3284
12.473200,193.2283
12.481679,185.6787
12.468581,199.7086
12.478200,191.0999
12.472176,201.5778
12.479328,195.5491
12.471215,204.8239
12.463787,213.4524
12.469410,209.0947
12.482891,196.8781
12.556864,124.2629
12.558553,197.6926
12.558831,198.5692
12.559436,198.2917
12.561049,197.3725
12.561358,198.3707
12.578575,181.5717
12.562243,198.2183
12.582117,178.6511
12.569670,193.8619
12.561653,202.2294
12.562950,201.3167
12.563771,200.8736
12.568737,196.3017
12.572703,192.7227
12.583365,182.4505
12.570651,196.0268
12.579731,189.2007
12.567871,201.5223
12.580906,188.9437
12.573797,196.9901
12.584651,187.3499
12.561936,211.3534
12.587387,187.1662
12.585983,189.9071
12.571644,208.4792
12.656664,124.9017
12.657699,125.3037
12.657975,126.5575
12.659042,207.1679
12.665530,201.5699
12.660918,206.7746
12.668290,200.2086
12.667358,201.4334
12.676041,194.2397
12.661234,209.3544
12.666430,204.4674
12.661884,209.5402
12.674878,197.2948
12.679770,195.0383
12.677241,198.4547
12.659568,217.0664
12.662633,214.9644
12.673755,208.3002
12.681128,202.0073
12.661546,222.7039
12.659320,226.1064
12.678507,208.0986
12.669301,218.5487
12.756247,132.8643
12.757401,205.4742
12.757729,206.2945
12.758422,205.9033
12.759729,205.7355
12.768932,196.8122
12.783003,183.0093
12.784533,182.8929
12.763532,204.2102
12.772002,196.0897
12.765426,203.0162
12.760769,208.0407
12.765039,206.7013
12.770788,201.8176
12.781567,191.9690
12.769851,204.6692
12.780125,195.3832
12.765816,216.2189
12.766679,216.4918
12.760462,223.8364
12.760147,225.3317
12.764267,222.4018
12.775891,212.0353
12.769394,219.8022
12.774554,215.9873
12.773291,218.6054
12.764645,228.7037
12.763883,230.9092
12.866211,130.0992
12.867101,133.4904
12.868499,197.8621
12.874809,192.0300
12.870281,198.6056
12.877598,192.2311
12.876636,194.2327
12.885427,191.0342
12.870589,207.0191
12.875697,203.0523
12.871425,208.5462
12.884250,196.9596
12.887851,194.6586
12.867693,216.1215
12.868816,221.9288
12.882056,210.1281
12.870897,222.7808
12.872174,223.0084
12.886606,210.1568
12.883137,215.2347
12.889113,210.9100
12.962876,138.8771
12.964024,139.4638
12.964326,140.9429
12.965465,202.2651
12.967427,206.6269
12.982036,193.5088
12.968442,208.6104
12.985480,193.1430
12.974521,205.6925
12.991897,189.9698
12.968810,221.6079
12.971742,220.3872
12.968092,225.7776
12.975509,220.1724
13.000592,196.9070
12.994793,204.5762
12.986671,214.6212
12.989197,214.0278
12.990543,214.7051
12.983172,229.2978
12.966013,308.0901
13.066362,216.7797
13.076463,208.5478
12.984299,302.6215
13.069830,219.0401
13.082511,208.2906
13.070870,221.9503
13.092185,202.6978
13.078750,218.2072
12.993350,305.7352
13.103489,197.7715
13.095184,213.6585
12.972607,406.9206
13.167731,213.8234
13.174055,209.5180
13.212471,173.1747
13.105270,282.4816
13.181868,208.0552
13.175547,216.5661
13.180215,221.0098
13.193872,209.6640
12.996311,483.8578
13.081211,400.9884
13.283144,201.0987
13.083816,402.4864
12.973537,514.8527
13.292821,197.7129
13.285012,207.7427
13.077609,496.2586
12.965744,610.0377
13.288871,288.8370
13.381556,198.1448
13.383575,198.1176
13.301261,282.4568
13.294884,296.6128
13.195683,397.9444
13.177054,418.6874
13.066840,601.0166
13.392114,277.6709
13.379529,298.1783
13.480170,199.4249
13.484244,197.2727
13.079972,603.5481
13.201293,484.2336
13.401226,286.3333
13.486303,203.3409
13.190419,574.2308
13.203226,571.2943
13.101754,674.6708
13.573870,204.4454
13.579702,200.5562
13.581693,200.5564
13.205249,579.0234
13.490536,295.7960
13.482201,306.2248
13.593629,196.9447
13.274106,518.6809
13.096764,773.9888
13.403537,469.1362
13.667859,206.7548
13.681518,195.0351
13.100024,778.5280
13.575784,304.8185
13.679597,203.0961
13.595743,289.0718
13.591498,295.4972
13.299086,663.2701
13.308843,655.4386
13.764652,201.5103
13.780259,194.3043
13.782251,194.2686
13.192131,786.3663
13.683522,297.0006
13.776427,206.1276
13.492756,491.8874
13.385647,678.7018
12.987927,1078.1883
13.784275,283.6025
13.870755,198.9543
13.874615,196.9231
13.876554,196.8817
13.098372,977.0420
13.296959,780.4322
13.886996,198.3852
13.878553,208.9348
13.884817,204.8151
13.199371,960.1452
13.286922,874.3921
13.962358,200.7365
13.974565,190.3557
13.976521,190.3011
13.290802,877.9295
13.792788,377.8829
13.583720,588.9432
13.178625,996.0884
13.389924,786.8588
13.488391,774.3195
12.967743,1296.6589
13.774523,491.6045
14.064351,203.4893
14.071540,198.0702
14.073438,198.0303
13.786333,486.9982
13.966163,309.0797
13.880604,402.8963
14.085383,200.1131
13.788427,499.0527
13.978498,383.1773
13.090746,1272.5520
13.068887,1295.9943
14.163096,203.4274
14.164922,203.3241
14.166823,203.1225
13.982556,389.1727
14.075415,298.1402
13.685528,689.8550
13.872675,510.0627
13.689645,695.0366
14.174714,211.9068
14.168733,219.8790
14.159518,300.6641
14.069711,392.0423
14.262712,200.6391
14.267842,197.1839
14.269613,197.0968
14.271470,203.4642
13.387753,1088.9589
13.980524,497.9478
13.882694,597.6007
14.273333,208.8465
14.067879,416.1945
14.089633,396.3793
14.283501,204.5154
13.778317,782.6648
13.093679,1468.9194
14.361677,202.5649
14.366525,199.3559
14.368248,199.3490
14.369947,199.3781
13.577710,993.3875
14.266129,306.7904
14.285498,295.2123
13.687560,895.0846
14.176784,407.8157
14.087489,499.1404
14.077393,511.2527
13.964283,690.5112
13.677709,984.0071
14.463353,200.0340
14.465027,199.9965
14.466710,200.0325
14.474935,193.5320
14.170672,499.5836
14.371730,300.3559
14.484075,195.5575
14.375384,306.1468
14.461755,221.7167
13.984645,700.8293
14.386623,369.3321
14.482181,275.3217
14.488018,270.9845
14.564243,196.3643
14.565882,196.3229
14.567598,202.3388
14.569327,202.3538
14.480296,293.1251
13.197500,1577.6921
14.384684,392.3321
14.571098,207.7621
14.478473,302.2709
14.287482,500.5785
14.580713,209.2007
14.476713,377.7389
14.654797,201.1866
14.663388,194.2071
14.665025,200.6623
14.666744,200.6089
14.668468,200.5586
14.275244,595.5409
14.661717,210.8199
14.460183,414.1846
14.670257,206.0036
14.562600,315.5456
14.582646,303.1690
14.572921,314.7915
14.172664,716.9318
14.373557,581.1609
14.755957,200.3518
14.760609,197.2864
14.762206,197.3336
14.769938,197.6271
14.771681,197.5421
14.161315,809.5915
14.681533,291.1250
14.780745,193.6667
14.264403,711.8358
14.778861,199.2176
13.669786,1310.1638
14.364883,623.4182
14.759004,293.0010
14.388614,664.9304
14.855985,205.0207
14.857597,204.9321
14.865689,198.4186
14.867354,198.3578
14.869028,198.3358
14.757504,311.5484
14.685475,390.4043
14.878147,199.5447
14.789915,289.5527
14.876261,205.0296
14.889597,193.5753
14.363299,721.7590
14.560983,592.9572
14.588647,566.6939
14.956310,200.3810
14.957896,200.2361
14.959541,200.0288
14.967567,193.5187
14.969225,193.3982
14.870786,298.4916
14.584601,586.3033
14.978080,194.5034
14.683473,490.8811
14.382740,793.3559
14.854454,323.4552
14.887713,296.5143
14.976240,209.6102
14.775194,474.2569
15.052007,198.0031
15.061008,190.1395
15.062531,189.8384
15.064130,193.9147
15.065713,193.6451
15.067365,193.3650
14.672086,590.0285
14.872539,391.0283
14.486013,779.0063
15.079469,191.4720
14.773422,498.9081
14.974414,299.2988
15.053546,221.6338
15.069054,207.6054
14.954719,323.4545
14.874370,471.4171
15.077693,269.1773
15.153942,193.2149
15.156693,191.6761
15.158134,190.5119
15.159571,189.3570
15.161087,188.1216
15.162625,188.0407
15.184229,167.1119
15.075881,276.2352
14.970908,382.0273
15.174355,179.4591
15.081292,276.4433
15.172585,185.9674
13.790575,1568.8204
14.066117,1294.1294
15.176097,185.0698
15.170906,193.1487
15.155342,209.6957
14.972659,464.8298
14.777017,661.6294
15.249451,189.4818
15.250010,189.4775
15.251148,189.5343
15.252370,188.5899
15.258047,183.1968
15.259360,182.1772
15.260731,182.4724
14.988302,455.4870
15.265021,179.5453
14.679634,765.7744
15.273714,172.5841
14.586630,860.5490
15.085060,366.8108
15.083174,369.5265
15.177910,275.6839
15.275181,179.3567
15.263568,191.9177
15.270943,185.5692
15.272331,185.2545
15.278174,180.5087
14.788068,677.1194
14.979951,486.4182
15.276660,190.9383
14.885816,583.0217
15.262116,208.0264
15.185851,285.6105
15.169279,303.5561
15.345788,128.4717
15.346871,192.4223
15.347157,193.3698
15.348369,192.4492
15.348646,192.7785
15.348929,194.0932
15.349209,194.1042
15.350666,192.9497
15.364056,180.0781
15.352936,195.0629
15.352117,196.6535
15.360248,189.3381
15.359396,191.0025
15.361168,190.1180
15.358553,193.6571
15.353815,199.3379
15.351342,204.9057
15.365039,192.1617
15.357737,200.4579
15.437490,121.6933
15.438647,193.8457
15.438934,194.7225
15.439488,194.4551
15.440683,193.8768
15.440961,194.8389
15.441244,194.8644
15.441538,194.8763
15.443204,193.5198
15.465188,173.3149
15.445409,193.8316
15.468839,171.1898
15.453595,187.2699
15.443790,197.9474
15.446299,196.3440
15.447181,201.3190
15.452701,196.6975
15.454539,195.7180
15.451872,199.3370
15.471463,180.7263
15.455487,197.6832
15.470144,184.0882
15.474260,181.0775
15.444567,216.6467
15.472837,189.6413
15.458684,205.0518
15.456513,208.5372
15.457587,208.8048
15.466370,201.4176
15.467600,201.6052
15.539295,131.3931
15.540527,193.7629
15.540819,194.6780
15.541426,194.3580
15.543023,193.0326
15.543313,194.7045
15.543616,194.6885
15.556249,182.3273
15.548772,190.0914
15.559184,179.9884
15.553154,189.7998
15.544134,199.6308
15.550399,194.2236
15.551287,194.1895
15.557202,189.2067
15.558196,189.1913
15.549587,198.7851
15.548000,202.8691
15.552212,199.6880
15.632494,120.4750
15.633657,193.8271
15.633944,194.9374
15.634561,194.6328
15.635800,193.6696
15.636109,194.9980
15.636414,194.9529
15.636725,194.9327
15.648501,183.4538
15.640030,192.2577
15.651210,181.3844
15.650258,186.7313
15.638504,199.3548
15.653171,185.5808
15.649400,190.2474
15.669206,171.4415
15.665051,176.6183
15.640866,201.8334
15.662479,184.8084
15.652190,196.1266
15.642644,206.7462
15.641739,208.7452
15.666393,185.2395
15.661215,191.6177
15.639242,214.8284
15.654233,201.1569
15.670689,189.6916
15.655339,206.4256
15.667789,195.4133
15.663737,200.9208
15.734291,131.8937
15.735498,196.0886
15.735784,196.2225
15.736056,197.3142
15.738018,195.7756
15.738305,195.9966
15.750870,188.2784
15.739173,200.9244
15.738576,202.4694
15.746409,195.6689
15.738863,204.2730
15.747388,202.6650
15.744624,206.4981
15.745477,206.6995
15.742955,210.3424
15.752970,201.4426
15.751901,203.7242
15.748373,208.4845
15.743766,214.3856
15.827486,131.9894
15.828882,199.8148
15.829194,200.6362
15.829470,200.6723
15.831108,199.6173
15.831368,201.0490
15.831658,201.0562
15.847288,185.7153
15.832595,200.7234
15.850485,185.6717
15.840648,196.2808
15.831955,205.7745
15.836990,201.5607
15.837861,201.5492
15.854071,186.2982
15.841671,203.4104
15.832288,213.8320
15.852834,194.2875
